HG00879	HG00879		SAME123399	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG00881	HG00881		SAME123540	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02408	HG02408		SAME1839461	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG00956	HG00956		SAME124319	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02410	HG02410		SAME1839207	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG00982	HG00982		SAME123770	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02383	HG02383		SAME1840019	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02388	HG02388		SAME1839997	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes phase 3 release																																																							
HG02390	HG02390		SAME1839788	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02395	HG02395		SAME1839754	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01795	HG01795		SAME124217	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01808	HG01808		SAME124300	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01810	HG01810		SAME124519	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01815	HG01815		SAME124524	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02250	HG02250		SAME1839268	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02154	HG02154		SAME124794	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02166	HG02166		SAME124207	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02173	HG02173		SAME1839041	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38																																																							
HG02178	HG02178		SAME124414	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02180	HG02180		SAME123208	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02185	HG02185		SAME123215	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02351	HG02351		SAME1840284	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02356	HG02356		SAME1840261	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02363	HG02363		SAME1840379	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes phase 3 release																																																							
HG02375	HG02375		SAME1840244	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02382	HG02382		SAME1840025	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02387	HG02387		SAME1839998	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes phase 3 release																																																							
HG02394	HG02394		SAME123305	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02399	HG02399		SAME1839842	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02402	HG02402		SAME1839412	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02407	HG02407		SAME1839464	Dai	EAS	male	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
NA20505	NA20505		SAME124359	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20512	NA20512		SAME124560	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20517	NA20517		SAME124557	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20524	NA20524		SAME124016	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20529	NA20529		SAME124011	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20531	NA20531		SAME124170	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20536	NA20536		SAME124167	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20543	NA20543		SAME125149	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20581	NA20581		SAME122859	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20586	NA20586		SAME122864	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20752	NA20752		SAME124177	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20757	NA20757		SAME124176	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20764	NA20764		SAME124368	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
NA20769	NA20769		SAME124371	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20771	NA20771		SAME124577	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20783	NA20783		SAME123607	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20790	NA20790		SAME123815	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20795	NA20795		SAME123818	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20803	NA20803		SAME125367	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20808	NA20808		SAME122813	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20810	NA20810		SAME125192	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20815	NA20815		SAME125187	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20822	NA20822		SAME123073	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
NA20827	NA20827		SAME123071	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
NA20526	NA20526		SAME124014	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release																																																							
NA20533	NA20533		SAME124172	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release																																																							
NA20538	NA20538		SAME124163	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20540	NA20540		SAME125148	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20588	NA20588		SAME122866	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20754	NA20754		SAME124173	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20759	NA20759		SAME125094	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20761	NA20761		SAME124363	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20766	NA20766		SAME124370	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20773	NA20773		SAME124575	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20778	NA20778		SAME124571	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20785	NA20785		SAME123611	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20502	NA20502		SAME124358	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20507	NA20507		SAME124361	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20514	NA20514		SAME124558	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20519	NA20519		SAME123179	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20521	NA20521		SAME124018	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20792	NA20792		SAME123817	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20797	NA20797		SAME123820	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20800	NA20800		SAME125364	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20805	NA20805		SAME125361	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20812	NA20812		SAME125190	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20829	NA20829		SAME123077	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes phase 3 release																																																							
NA20831	NA20831		SAME122893	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes phase 3 release																																																							
NA20506	NA20506		SAME124362	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20513	NA20513		SAME124561	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20518	NA20518		SAME123178	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20520	NA20520		SAME124019	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20525	NA20525		SAME124015	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20532	NA20532		SAME124171	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20537	NA20537		SAME124168	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20544	NA20544		SAME125146	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20582	NA20582		SAME123474	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20587	NA20587		SAME123481	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
NA20753	NA20753		SAME124178	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release																																																							
NA20758	NA20758		SAME125117	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20760	NA20760		SAME124364	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20765	NA20765		SAME124367	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20772	NA20772		SAME124574	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20796	NA20796		SAME123819	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20804	NA20804		SAME125224	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20809	NA20809		SAME125359	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20811	NA20811		SAME123069	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
NA20816	NA20816		SAME125186	Italian	EUR	male	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
HGDP01155	HGDP01155			Italian	EUR	male		Bergamo Italian		Europe (HGDP)	BergamoItalianHGDP	Human Genome Diversity Project																																																							
HGDP01162	HGDP01162			Italian	EUR	male		Tuscan		Europe (HGDP)	TuscanHGDP	Human Genome Diversity Project																																																							
HGDP01167	HGDP01167			Italian	EUR	male		Tuscan		Europe (HGDP)	TuscanHGDP	Human Genome Diversity Project																																																							
HGDP01174	HGDP01174			Italian	EUR	male		Bergamo Italian		Europe (HGDP)	BergamoItalianHGDP	Human Genome Diversity Project																																																							
NA20828	NA20828		SAME123076	Italian	EUR	female	TSI	Toscani	EUR	European Ancestry	TSI	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release,1000 Genomes phase 1 release,Geuvadis																																																							
HGDP01152	HGDP01152			Italian	EUR	male		Bergamo Italian		Europe (HGDP)	BergamoItalianHGDP	Human Genome Diversity Project																																																							
HGDP01157	HGDP01157			Italian	EUR	female		Bergamo Italian		Europe (HGDP)	BergamoItalianHGDP	Human Genome Diversity Project																																																							
HGDP01164	HGDP01164			Italian	EUR	male		Tuscan		Europe (HGDP)	TuscanHGDP	Human Genome Diversity Project																																																							
HGDP01169	HGDP01169			Italian	EUR	female		Tuscan		Europe (HGDP)	TuscanHGDP	Human Genome Diversity Project																																																							
HGDP01171	HGDP01171			Italian	EUR	female		Bergamo Italian		Europe (HGDP)	BergamoItalianHGDP	Human Genome Diversity Project																																																							
HGDP01149	HGDP01149			Italian	EUR	male		Bergamo Italian		Europe (HGDP)	BergamoItalianHGDP	Human Genome Diversity Project																																																							
HGDP01151	HGDP01151			Italian	EUR	male		Bergamo Italian		Europe (HGDP)	BergamoItalianHGDP	Human Genome Diversity Project																																																							
HGDP01156	HGDP01156			Italian	EUR	female		Bergamo Italian		Europe (HGDP)	BergamoItalianHGDP	Human Genome Diversity Project																																																							
S_Tuscan-1	HGDP01168	S_Tuscan-1	SAMEA3302684	Italian	EUR	female		Tuscan		West Eurasia (SGDP)	TuscanSGDP	Simons Genome Diversity Project	293.0	C	LP6005441-DNA_H12	HGDP01168	S_Tuscan-1	Genomic_from_cell_lines	X	XX	Tuscan	WestEurasia	Italy(Tuscany)	?	43	11	39.71	2,656,432,813	2,313,695,426	2,075,344,445	1,194,409,911	0.001020365	0.000906356	0.000862984	0.000816	U5a2a1	..	0.000872935	0.000489866	0.000885	0.000539	0.000534	0.000545	0.000906375	0.00076595	0.000731817	0.000698981	0.021	0.001	0.002	0.0146	0.91	0.91	0.993	0.001	0.001	0.001	C	Tuscan	WestEurasia	Italy(Tuscany)	Howard Cann	F	43.0	11.0	37.0	0.00071
S_Tuscan-2	HGDP01163	S_Tuscan-2	SAMEA3302758	Italian	EUR	male		Tuscan		West Eurasia (SGDP)	TuscanSGDP	Simons Genome Diversity Project	294.0	C	LP6005441-DNA_G12	HGDP01163	S_Tuscan-2	Genomic_from_cell_lines	X	XY	Tuscan	WestEurasia	Italy(Tuscany)	?	43	11	41.41	2,655,011,570	2,298,696,518	1,967,685,480	1,180,932,139	0.001026145	0.000908672	0.00086185	0.000803	K1a1b1e	J2a1b1	0.000857067	4.62e-05	0.000903	5.11e-05	4.96e-05	5.26e-05	0.000898099	0.000757645	0.000721897	0.000676232	0.021	0.002	0.002	0.0149	0.89	0.92	0.993	0.001	0.001	0.001	C	Tuscan	WestEurasia	Italy(Tuscany)	Howard Cann	M	43.0	11.0	37.0	0.00072
HG00978	HG00978		SAME124727	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG00864	HG00864		SAME123547	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,Human Genome Structural Variation Consortium, Phase 2,1000 Genomes phase 3 release																																																							
HG01046	HG01046		SAME123167	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01798	HG01798		SAME124228	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01801	HG01801		SAME124305	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01806	HG01806		SAME124304	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01813	HG01813		SAME124518	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02188	HG02188		SAME122829	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG02190	HG02190		SAME125259	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
HG01817	HG01817		SAME124522	Dai	EAS	female	CDX	Dai Chinese	EAS	East Asian Ancestry	CDX	1000 Genomes on GRCh38,1000 Genomes 30x on GRCh38,1000 Genomes phase 3 release																																																							
